year,instance,predicted_class,true_class,test
1990,rebel,-authority,-authority,categorization
1990,dissent,-authority,-authority,categorization
1990,agitated,-authority,-authority,categorization
1990,illegal,-authority,-authority,categorization
1990,oppose,-loyalty,-authority,categorization
1990,protest,-authority,-authority,categorization
1990,refuse,-fairness,-authority,categorization
1990,riot,-authority,-authority,categorization
1990,ruin,-loyalty,-sanctity,categorization
1990,exploit,-authority,-sanctity,categorization
1990,exploited,-authority,-sanctity,categorization
1990,disgust,-authority,-sanctity,categorization
1990,corruption,-sanctity,-sanctity,categorization
1990,disease,-sanctity,-sanctity,categorization
1990,dirt,-authority,-sanctity,categorization
1990,sin,+authority,-sanctity,categorization
1990,sins,+loyalty,-sanctity,categorization
1990,whore,-authority,-sanctity,categorization
1990,gross,-authority,-sanctity,categorization
1990,sick,-sanctity,-sanctity,categorization
1990,stain,-authority,-sanctity,categorization
1990,wicked,-sanctity,-sanctity,categorization
1990,wretched,-sanctity,-sanctity,categorization
1990,loosen,neutral,neutral,null_test
1990,cap,neutral,neutral,null_test
1990,ton,neutral,neutral,null_test
1990,circumstance,neutral,neutral,null_test
1990,manufacturing,neutral,neutral,null_test
1990,manufacture,neutral,neutral,null_test
1990,hose,neutral,neutral,null_test
1990,platform,neutral,neutral,null_test
1990,mat,neutral,neutral,null_test
1990,auto,neutral,neutral,null_test
1990,franchise,neutral,neutral,null_test
1990,spur,neutral,neutral,null_test
1990,ballistic,neutral,neutral,null_test
1990,vertical,neutral,neutral,null_test
1990,horn,neutral,neutral,null_test
1990,beaver,neutral,neutral,null_test
1990,analyst,neutral,neutral,null_test
1990,reservation,neutral,neutral,null_test
1990,eleven,neutral,neutral,null_test
1990,yen,neutral,neutral,null_test
1990,net,neutral,neutral,null_test
1990,credit,moral,neutral,null_test
1990,minister,moral,neutral,null_test
1990,retail,neutral,neutral,null_test
1990,seal,moral,neutral,null_test
1990,rotation,neutral,neutral,null_test
1990,forge,neutral,neutral,null_test
1990,acquisition,neutral,neutral,null_test
1990,surge,neutral,neutral,null_test
1990,indication,neutral,neutral,null_test
1990,vent,neutral,neutral,null_test
1990,forty,moral,neutral,null_test
1990,testament,neutral,neutral,null_test
1990,milky,neutral,neutral,null_test
1990,treatment,neutral,neutral,null_test
1990,customary,neutral,neutral,null_test
1990,pork,neutral,neutral,null_test
1990,bar,neutral,neutral,null_test
1990,psyche,neutral,neutral,null_test
1990,multitude,neutral,neutral,null_test
1990,pace,neutral,neutral,null_test
1990,column,neutral,neutral,null_test
1990,context,neutral,neutral,null_test
1990,textbook,neutral,neutral,null_test
1990,strand,neutral,neutral,null_test
1990,sill,neutral,neutral,null_test
1990,machine,neutral,neutral,null_test
1990,shout,neutral,neutral,null_test
1990,extension,neutral,neutral,null_test
1990,ruler,neutral,neutral,null_test
1990,depend,neutral,neutral,null_test
1990,invisible,neutral,neutral,null_test
1990,rug,neutral,neutral,null_test
1990,sophomore,neutral,neutral,null_test
1990,technical,neutral,neutral,null_test
1990,reduction,neutral,neutral,null_test
1990,project,neutral,neutral,null_test
1990,interstate,neutral,neutral,null_test
1990,episode,neutral,neutral,null_test
1990,widen,neutral,neutral,null_test
1990,insistence,neutral,neutral,null_test
1990,financial,neutral,neutral,null_test
1990,outskirts,neutral,neutral,null_test
1990,convention,neutral,neutral,null_test
1990,principle,moral,neutral,null_test
1990,interviewer,neutral,neutral,null_test
1990,pagan,neutral,neutral,null_test
1990,teeth,neutral,neutral,null_test
1990,chalk,neutral,neutral,null_test
1990,probability,neutral,neutral,null_test
1990,pact,neutral,neutral,null_test
1990,semester,neutral,neutral,null_test
1990,multiple,neutral,neutral,null_test
1990,fir,neutral,neutral,null_test
1990,toss,neutral,neutral,null_test
1990,tile,neutral,neutral,null_test
1990,observer,neutral,neutral,null_test
1990,trademark,neutral,neutral,null_test
1990,apartments,neutral,neutral,null_test
1990,council,moral,neutral,null_test
1990,undergraduate,neutral,neutral,null_test
1990,stretch,neutral,neutral,null_test
1990,latch,neutral,neutral,null_test
1990,trunk,neutral,neutral,null_test
1990,scissors,neutral,neutral,null_test
1990,iron,moral,neutral,null_test
1990,hydrogen,neutral,neutral,null_test
1990,news,neutral,neutral,null_test
1990,sovereign,moral,neutral,null_test
1990,apparent,neutral,neutral,null_test
1990,placement,neutral,neutral,null_test
1990,forehead,neutral,neutral,null_test
1990,fence,neutral,neutral,null_test
1990,pharmacy,neutral,neutral,null_test
1990,limestone,neutral,neutral,null_test
1990,application,moral,neutral,null_test
1990,bag,neutral,neutral,null_test
1990,cluster,neutral,neutral,null_test
1990,fiddle,neutral,neutral,null_test
1990,brass,neutral,neutral,null_test
1990,publisher,neutral,neutral,null_test
1990,bit,neutral,neutral,null_test
1990,granite,neutral,neutral,null_test
1990,examination,neutral,neutral,null_test
1990,eventual,neutral,neutral,null_test
1990,comparative,neutral,neutral,null_test
1990,implement,neutral,neutral,null_test
1990,ozone,neutral,neutral,null_test
1990,translator,neutral,neutral,null_test
1990,concern,neutral,neutral,null_test
1990,reform,neutral,neutral,null_test
1990,rope,neutral,neutral,null_test
1990,background,neutral,neutral,null_test
1990,clinic,neutral,neutral,null_test
1990,manual,neutral,neutral,null_test
1990,director,neutral,neutral,null_test
1990,flank,neutral,neutral,null_test
1990,merge,neutral,neutral,null_test
1990,steel,neutral,neutral,null_test
1990,advisory,neutral,neutral,null_test
1990,regional,neutral,neutral,null_test
1990,attic,neutral,neutral,null_test
1990,interval,neutral,neutral,null_test
1990,sewing,neutral,neutral,null_test
1990,tactical,neutral,neutral,null_test
1990,liaison,neutral,neutral,null_test
1990,testimony,neutral,neutral,null_test
1990,intermediate,neutral,neutral,null_test
1990,cock,neutral,neutral,null_test
1990,brand,neutral,neutral,null_test
1990,stately,neutral,neutral,null_test
1990,fluid,neutral,neutral,null_test
1990,waiter,neutral,neutral,null_test
1990,agenda,neutral,neutral,null_test
1990,dock,neutral,neutral,null_test
1990,hour,moral,neutral,null_test
1990,distribute,neutral,neutral,null_test
1990,distinction,moral,neutral,null_test
1990,nod,neutral,neutral,null_test
1990,capture,neutral,neutral,null_test
1990,linear,neutral,neutral,null_test
1990,input,neutral,neutral,null_test
1990,section,neutral,neutral,null_test
1990,informal,neutral,neutral,null_test
1990,antibiotics,neutral,neutral,null_test
1990,work,moral,neutral,null_test
1990,slice,neutral,neutral,null_test
1990,adulthood,neutral,neutral,null_test
1990,modification,neutral,neutral,null_test
1990,autonomy,neutral,neutral,null_test
1990,gender,neutral,neutral,null_test
1990,pipeline,neutral,neutral,null_test
1990,rhetorical,neutral,neutral,null_test
1990,swell,neutral,neutral,null_test
1990,forum,neutral,neutral,null_test
1990,domestic,neutral,neutral,null_test
1990,summary,neutral,neutral,null_test
1990,monitor,neutral,neutral,null_test
1990,embargo,neutral,neutral,null_test
1990,ordinary,neutral,neutral,null_test
1990,psychologist,neutral,neutral,null_test
1990,surgeon,neutral,neutral,null_test
1990,hull,neutral,neutral,null_test
1990,domain,neutral,neutral,null_test
1990,category,neutral,neutral,null_test
1990,dash,neutral,neutral,null_test
1990,urgency,neutral,neutral,null_test
1990,remark,neutral,neutral,null_test
1990,freshman,neutral,neutral,null_test
1990,metal,neutral,neutral,null_test
1990,post,neutral,neutral,null_test
1990,chess,neutral,neutral,null_test
1990,cunning,neutral,neutral,null_test
1990,practitioner,neutral,neutral,null_test
1990,safe,neutral,moral,null_test
1990,peace,moral,moral,null_test
1990,compassion,neutral,moral,null_test
1990,sympathy,neutral,moral,null_test
1990,care,moral,moral,null_test
1990,caring,neutral,moral,null_test
1990,protect,neutral,moral,null_test
1990,protection,moral,moral,null_test
1990,shield,neutral,moral,null_test
1990,shelter,neutral,moral,null_test
1990,secure,neutral,moral,null_test
1990,benefit,neutral,moral,null_test
1990,defend,neutral,moral,null_test
1990,defender,neutral,moral,null_test
1990,guard,neutral,moral,null_test
1990,preserve,moral,moral,null_test
1990,fair,neutral,moral,null_test
1990,fairly,neutral,moral,null_test
1990,fairness,neutral,moral,null_test
1990,equal,moral,moral,null_test
1990,justice,moral,moral,null_test
1990,justification,neutral,moral,null_test
1990,rights,moral,moral,null_test
1990,equity,moral,moral,null_test
1990,equivalent,neutral,moral,null_test
1990,tolerant,neutral,moral,null_test
1990,balance,neutral,moral,null_test
1990,reasonable,neutral,moral,null_test
1990,constant,neutral,moral,null_test
1990,honest,moral,moral,null_test
1990,nation,moral,moral,null_test
1990,family,moral,moral,null_test
1990,families,neutral,moral,null_test
1990,group,neutral,moral,null_test
1990,loyal,neutral,moral,null_test
1990,patriot,neutral,moral,null_test
1990,communal,neutral,moral,null_test
1990,community,neutral,moral,null_test
1990,companion,neutral,moral,null_test
1990,comrades,neutral,moral,null_test
1990,collective,neutral,moral,null_test
1990,joint,neutral,moral,null_test
1990,unison,neutral,moral,null_test
1990,fellow,neutral,moral,null_test
1990,guild,neutral,moral,null_test
1990,solidarity,neutral,moral,null_test
1990,devote,neutral,moral,null_test
1990,member,moral,moral,null_test
1990,ally,neutral,moral,null_test
1990,preserve,moral,moral,null_test
1990,loyal,neutral,moral,null_test
1990,obedience,neutral,moral,null_test
1990,obey,neutral,moral,null_test
1990,duty,moral,moral,null_test
1990,law,moral,moral,null_test
1990,legal,neutral,moral,null_test
1990,duties,moral,moral,null_test
1990,award,neutral,moral,null_test
1990,honor,neutral,moral,null_test
1990,respect,moral,moral,null_test
1990,respectful,neutral,moral,null_test
1990,respected,neutral,moral,null_test
1990,respects,neutral,moral,null_test
1990,order,moral,moral,null_test
1990,father,moral,moral,null_test
1990,mother,moral,moral,null_test
1990,mothers,neutral,moral,null_test
1990,tradition,neutral,moral,null_test
1990,hierarchy,neutral,moral,null_test
1990,authority,moral,moral,null_test
1990,permit,neutral,moral,null_test
1990,permission,neutral,moral,null_test
1990,rank,moral,moral,null_test
1990,leader,neutral,moral,null_test
1990,lead,neutral,moral,null_test
1990,class,moral,moral,null_test
1990,position,neutral,moral,null_test
1990,compliance,neutral,moral,null_test
1990,command,moral,moral,null_test
1990,control,neutral,moral,null_test
1990,submission,neutral,moral,null_test
1990,submit,neutral,moral,null_test
1990,commit,neutral,moral,null_test
1990,allegiance,neutral,moral,null_test
1990,serve,moral,moral,null_test
1990,fear,moral,moral,null_test
1990,comply,neutral,moral,null_test
1990,preserve,moral,moral,null_test
1990,purity,neutral,moral,null_test
1990,pure,neutral,moral,null_test
1990,clean,neutral,moral,null_test
1990,sacred,neutral,moral,null_test
1990,holy,moral,moral,null_test
1990,saint,neutral,moral,null_test
1990,virgin,neutral,moral,null_test
1990,integrity,neutral,moral,null_test
1990,modesty,neutral,moral,null_test
1990,upright,neutral,moral,null_test
1990,maiden,neutral,moral,null_test
1990,refined,neutral,moral,null_test
1990,decent,neutral,moral,null_test
1990,decency,neutral,moral,null_test
1990,innocent,neutral,moral,null_test
1990,church,moral,moral,null_test
1990,harm,neutral,moral,null_test
1990,suffer,neutral,moral,null_test
1990,war,moral,moral,null_test
1990,wars,moral,moral,null_test
1990,fight,neutral,moral,null_test
1990,battle,moral,moral,null_test
1990,violence,neutral,moral,null_test
1990,violent,neutral,moral,null_test
1990,hurt,neutral,moral,null_test
1990,kill,neutral,moral,null_test
1990,kills,neutral,moral,null_test
1990,killed,moral,moral,null_test
1990,killing,neutral,moral,null_test
1990,cruel,neutral,moral,null_test
1990,brutal,neutral,moral,null_test
1990,abuse,neutral,moral,null_test
1990,damage,neutral,moral,null_test
1990,ruin,neutral,moral,null_test
1990,crush,neutral,moral,null_test
1990,attack,moral,moral,null_test
1990,destroy,neutral,moral,null_test
1990,abandon,neutral,moral,null_test
1990,exploit,neutral,moral,null_test
1990,exploited,neutral,moral,null_test
1990,wound,neutral,moral,null_test
1990,unfair,neutral,moral,null_test
1990,bias,neutral,moral,null_test
1990,injustice,neutral,moral,null_test
1990,discrimination,neutral,moral,null_test
1990,prejudice,neutral,moral,null_test
1990,preference,neutral,moral,null_test
1990,exclusion,neutral,moral,null_test
1990,exclusive,neutral,moral,null_test
1990,exclude,neutral,moral,null_test
1990,abandon,neutral,moral,null_test
1990,foreign,moral,moral,null_test
1990,enemy,moral,moral,null_test
1990,betray,neutral,moral,null_test
1990,individual,neutral,moral,null_test
1990,deserted,neutral,moral,null_test
1990,desert,neutral,moral,null_test
1990,deception,neutral,moral,null_test
1990,spy,neutral,moral,null_test
1990,betray,neutral,moral,null_test
1990,deserted,neutral,moral,null_test
1990,desert,neutral,moral,null_test
1990,defiance,neutral,moral,null_test
1990,rebel,neutral,moral,null_test
1990,dissent,neutral,moral,null_test
1990,agitated,neutral,moral,null_test
1990,illegal,neutral,moral,null_test
1990,oppose,neutral,moral,null_test
1990,protest,neutral,moral,null_test
1990,refuse,neutral,moral,null_test
1990,riot,neutral,moral,null_test
1990,ruin,neutral,moral,null_test
1990,exploit,neutral,moral,null_test
1990,exploited,neutral,moral,null_test
1990,disgust,neutral,moral,null_test
1990,corruption,neutral,moral,null_test
1990,disease,neutral,moral,null_test
1990,dirt,neutral,moral,null_test
1990,sin,moral,moral,null_test
1990,sins,neutral,moral,null_test
1990,whore,neutral,moral,null_test
1990,gross,neutral,moral,null_test
1990,sick,neutral,moral,null_test
1990,stain,neutral,moral,null_test
1990,wicked,neutral,moral,null_test
1990,wretched,neutral,moral,null_test
1990,safe,neg,pos,polarity
1990,peace,pos,pos,polarity
1990,compassion,neg,pos,polarity
1990,sympathy,neg,pos,polarity
1990,care,neg,pos,polarity
1990,caring,neg,pos,polarity
1990,protect,neg,pos,polarity
1990,protection,neg,pos,polarity
1990,shield,neg,pos,polarity
1990,shelter,neg,pos,polarity
1990,secure,neg,pos,polarity
1990,benefit,neg,pos,polarity
1990,defend,neg,pos,polarity
1990,defender,neg,pos,polarity
1990,guard,neg,pos,polarity
1990,preserve,neg,pos,polarity
1990,fair,neg,pos,polarity
1990,fairly,neg,pos,polarity
1990,fairness,neg,pos,polarity
1990,equal,pos,pos,polarity
1990,justice,pos,pos,polarity
1990,justification,neg,pos,polarity
1990,rights,pos,pos,polarity
1990,equity,pos,pos,polarity
1990,equivalent,neg,pos,polarity
1990,tolerant,neg,pos,polarity
1990,balance,neg,pos,polarity
1990,reasonable,neg,pos,polarity
1990,constant,neg,pos,polarity
1990,honest,pos,pos,polarity
1990,nation,pos,pos,polarity
1990,family,pos,pos,polarity
1990,families,neg,pos,polarity
1990,group,neg,pos,polarity
1990,loyal,neg,pos,polarity
1990,patriot,neg,pos,polarity
1990,communal,neg,pos,polarity
1990,community,neg,pos,polarity
1990,companion,neg,pos,polarity
1990,comrades,neg,pos,polarity
1990,collective,neg,pos,polarity
1990,joint,neg,pos,polarity
1990,unison,neg,pos,polarity
1990,fellow,neg,pos,polarity
1990,guild,neg,pos,polarity
1990,solidarity,neg,pos,polarity
1990,devote,neg,pos,polarity
1990,member,pos,pos,polarity
1990,ally,neg,pos,polarity
1990,preserve,neg,pos,polarity
1990,loyal,neg,pos,polarity
1990,obedience,neg,pos,polarity
1990,obey,neg,pos,polarity
1990,duty,pos,pos,polarity
1990,law,pos,pos,polarity
1990,legal,neg,pos,polarity
1990,duties,pos,pos,polarity
1990,award,neg,pos,polarity
1990,honor,neg,pos,polarity
1990,respect,pos,pos,polarity
1990,respectful,neg,pos,polarity
1990,respected,neg,pos,polarity
1990,respects,neg,pos,polarity
1990,order,pos,pos,polarity
1990,father,pos,pos,polarity
1990,mother,pos,pos,polarity
1990,mothers,neg,pos,polarity
1990,tradition,neg,pos,polarity
1990,hierarchy,neg,pos,polarity
1990,authority,pos,pos,polarity
1990,permit,neg,pos,polarity
1990,permission,neg,pos,polarity
1990,rank,pos,pos,polarity
1990,leader,neg,pos,polarity
1990,lead,neg,pos,polarity
1990,class,neg,pos,polarity
1990,position,neg,pos,polarity
1990,compliance,neg,pos,polarity
1990,command,pos,pos,polarity
1990,control,neg,pos,polarity
1990,submission,neg,pos,polarity
1990,submit,neg,pos,polarity
1990,commit,neg,pos,polarity
1990,allegiance,neg,pos,polarity
1990,serve,pos,pos,polarity
1990,fear,pos,pos,polarity
1990,comply,neg,pos,polarity
1990,preserve,neg,pos,polarity
1990,purity,neg,pos,polarity
1990,pure,neg,pos,polarity
1990,clean,neg,pos,polarity
1990,sacred,neg,pos,polarity
1990,holy,pos,pos,polarity
1990,saint,neg,pos,polarity
1990,virgin,neg,pos,polarity
1990,integrity,neg,pos,polarity
1990,modesty,neg,pos,polarity
1990,upright,neg,pos,polarity
1990,maiden,neg,pos,polarity
1990,refined,neg,pos,polarity
1990,decent,neg,pos,polarity
1990,decency,neg,pos,polarity
1990,innocent,neg,pos,polarity
1990,church,pos,pos,polarity
1990,harm,neg,neg,polarity
1990,suffer,neg,neg,polarity
1990,war,pos,neg,polarity
1990,wars,neg,neg,polarity
1990,fight,neg,neg,polarity
1990,battle,pos,neg,polarity
1990,violence,neg,neg,polarity
1990,violent,neg,neg,polarity
1990,hurt,neg,neg,polarity
1990,kill,neg,neg,polarity
1990,kills,neg,neg,polarity
1990,killed,pos,neg,polarity
1990,killing,neg,neg,polarity
1990,cruel,neg,neg,polarity
1990,brutal,neg,neg,polarity
1990,abuse,neg,neg,polarity
1990,damage,neg,neg,polarity
1990,ruin,neg,neg,polarity
1990,crush,neg,neg,polarity
1990,attack,pos,neg,polarity
1990,destroy,neg,neg,polarity
1990,abandon,neg,neg,polarity
1990,exploit,neg,neg,polarity
1990,exploited,neg,neg,polarity
1990,wound,neg,neg,polarity
1990,unfair,neg,neg,polarity
1990,bias,neg,neg,polarity
1990,injustice,neg,neg,polarity
1990,discrimination,neg,neg,polarity
1990,prejudice,neg,neg,polarity
1990,preference,neg,neg,polarity
1990,exclusion,neg,neg,polarity
1990,exclusive,neg,neg,polarity
1990,exclude,neg,neg,polarity
1990,abandon,neg,neg,polarity
1990,foreign,pos,neg,polarity
1990,enemy,pos,neg,polarity
1990,betray,neg,neg,polarity
1990,individual,neg,neg,polarity
1990,deserted,neg,neg,polarity
1990,desert,neg,neg,polarity
1990,deception,neg,neg,polarity
1990,spy,neg,neg,polarity
1990,betray,neg,neg,polarity
1990,deserted,neg,neg,polarity
1990,desert,neg,neg,polarity
1990,defiance,neg,neg,polarity
1990,rebel,neg,neg,polarity
1990,dissent,neg,neg,polarity
1990,agitated,neg,neg,polarity
1990,illegal,neg,neg,polarity
1990,oppose,neg,neg,polarity
1990,protest,neg,neg,polarity
1990,refuse,neg,neg,polarity
1990,riot,neg,neg,polarity
1990,ruin,neg,neg,polarity
1990,exploit,neg,neg,polarity
1990,exploited,neg,neg,polarity
1990,disgust,neg,neg,polarity
1990,corruption,neg,neg,polarity
1990,disease,neg,neg,polarity
1990,dirt,neg,neg,polarity
1990,sin,pos,neg,polarity
1990,sins,neg,neg,polarity
1990,whore,neg,neg,polarity
1990,gross,neg,neg,polarity
1990,sick,neg,neg,polarity
1990,stain,neg,neg,polarity
1990,wicked,neg,neg,polarity
1990,wretched,neg,neg,polarity
