year,instance,predicted_class,true_class,test
1990,submit,-care,+authority,categorization
1990,commit,-care,+authority,categorization
1990,allegiance,+authority,+authority,categorization
1990,serve,+authority,+authority,categorization
1990,fear,+authority,+authority,categorization
1990,comply,+authority,+authority,categorization
1990,preserve,+care,+sanctity,categorization
1990,purity,-sanctity,+sanctity,categorization
1990,pure,+fairness,+sanctity,categorization
1990,clean,+care,+sanctity,categorization
1990,sacred,+authority,+sanctity,categorization
1990,holy,+authority,+sanctity,categorization
1990,saint,+authority,+sanctity,categorization
1990,virgin,+loyalty,+sanctity,categorization
1990,integrity,+sanctity,+sanctity,categorization
1990,modesty,+loyalty,+sanctity,categorization
1990,upright,-care,+sanctity,categorization
1990,maiden,+loyalty,+sanctity,categorization
1990,refined,-care,+sanctity,categorization
1990,decent,+authority,+sanctity,categorization
1990,decency,+sanctity,+sanctity,categorization
1990,innocent,-care,+sanctity,categorization
1990,church,+loyalty,+sanctity,categorization
1990,harm,-care,-care,categorization
1990,suffer,-care,-care,categorization
1990,war,-care,-care,categorization
1990,wars,-sanctity,-care,categorization
1990,fight,-care,-care,categorization
1990,battle,+care,-care,categorization
1990,violence,-fairness,-care,categorization
1990,violent,-care,-care,categorization
1990,hurt,+sanctity,-care,categorization
1990,kill,-care,-care,categorization
1990,kills,+sanctity,-care,categorization
1990,killed,-sanctity,-care,categorization
1990,killing,+sanctity,-care,categorization
1990,cruel,+authority,-care,categorization
1990,brutal,+loyalty,-care,categorization
1990,abuse,+authority,-care,categorization
1990,damage,-sanctity,-care,categorization
1990,ruin,+care,-care,categorization
1990,crush,+fairness,-care,categorization
1990,attack,+authority,-care,categorization
1990,destroy,+care,-care,categorization
1990,abandon,+care,-care,categorization
1990,exploit,-sanctity,-care,categorization
1990,exploited,+loyalty,-care,categorization
1990,wound,+fairness,-care,categorization
1990,unfair,-loyalty,-fairness,categorization
1990,bias,-sanctity,-fairness,categorization
1990,injustice,+authority,-fairness,categorization
1990,discrimination,+fairness,-fairness,categorization
1990,prejudice,-care,-fairness,categorization
1990,preference,-authority,-fairness,categorization
1990,exclusion,+loyalty,-fairness,categorization
1990,exclusive,-authority,-fairness,categorization
1990,exclude,-care,-fairness,categorization
1990,abandon,+care,-loyalty,categorization
1990,foreign,+care,-loyalty,categorization
1990,enemy,+care,-loyalty,categorization
1990,betray,-authority,-loyalty,categorization
1990,individual,+authority,-loyalty,categorization
1990,deserted,-authority,-loyalty,categorization
1990,desert,-authority,-loyalty,categorization
1990,deception,+loyalty,-loyalty,categorization
1990,spy,+loyalty,-loyalty,categorization
1990,betray,-loyalty,-authority,categorization
1990,deserted,-loyalty,-authority,categorization
1990,desert,-loyalty,-authority,categorization
1990,defiance,+authority,-authority,categorization
1990,rebel,-care,-authority,categorization
1990,dissent,+authority,-authority,categorization
1990,agitated,-loyalty,-authority,categorization
1990,illegal,-authority,-authority,categorization
1990,oppose,+authority,-authority,categorization
1990,protest,+loyalty,-authority,categorization
1990,refuse,+authority,-authority,categorization
1990,riot,+loyalty,-authority,categorization
1990,ruin,+care,-sanctity,categorization
1990,exploit,-care,-sanctity,categorization
1990,exploited,+loyalty,-sanctity,categorization
1990,disgust,-sanctity,-sanctity,categorization
1990,corruption,+care,-sanctity,categorization
1990,disease,+fairness,-sanctity,categorization
1990,dirt,+loyalty,-sanctity,categorization
1990,sin,-care,-sanctity,categorization
1990,sins,+authority,-sanctity,categorization
1990,whore,-care,-sanctity,categorization
1990,gross,+sanctity,-sanctity,categorization
1990,sick,+sanctity,-sanctity,categorization
1990,stain,+loyalty,-sanctity,categorization
1990,wicked,+sanctity,-sanctity,categorization
1990,wretched,+sanctity,-sanctity,categorization
1990,loosen,neutral,neutral,null_test
1990,cap,neutral,neutral,null_test
1990,ton,neutral,neutral,null_test
1990,circumstance,neutral,neutral,null_test
1990,manufacturing,neutral,neutral,null_test
1990,manufacture,neutral,neutral,null_test
1990,hose,neutral,neutral,null_test
1990,platform,neutral,neutral,null_test
1990,mat,neutral,neutral,null_test
1990,auto,neutral,neutral,null_test
1990,franchise,neutral,neutral,null_test
1990,spur,neutral,neutral,null_test
1990,ballistic,neutral,neutral,null_test
1990,vertical,neutral,neutral,null_test
1990,horn,neutral,neutral,null_test
1990,beaver,neutral,neutral,null_test
1990,analyst,neutral,neutral,null_test
1990,reservation,neutral,neutral,null_test
1990,eleven,neutral,neutral,null_test
1990,yen,neutral,neutral,null_test
1990,net,neutral,neutral,null_test
1990,credit,moral,neutral,null_test
1990,minister,moral,neutral,null_test
1990,retail,neutral,neutral,null_test
1990,seal,neutral,neutral,null_test
1990,rotation,neutral,neutral,null_test
1990,forge,neutral,neutral,null_test
1990,acquisition,moral,neutral,null_test
1990,surge,neutral,neutral,null_test
1990,indication,neutral,neutral,null_test
1990,vent,moral,neutral,null_test
1990,forty,moral,neutral,null_test
1990,testament,neutral,neutral,null_test
1990,milky,neutral,neutral,null_test
1990,treatment,moral,neutral,null_test
1990,customary,neutral,neutral,null_test
1990,pork,neutral,neutral,null_test
1990,bar,moral,neutral,null_test
1990,psyche,neutral,neutral,null_test
1990,multitude,moral,neutral,null_test
1990,pace,neutral,neutral,null_test
1990,column,neutral,neutral,null_test
1990,context,neutral,neutral,null_test
1990,textbook,neutral,neutral,null_test
1990,strand,neutral,neutral,null_test
1990,sill,neutral,neutral,null_test
1990,machine,neutral,neutral,null_test
1990,shout,neutral,neutral,null_test
1990,extension,moral,neutral,null_test
1990,ruler,neutral,neutral,null_test
1990,depend,neutral,neutral,null_test
1990,invisible,neutral,neutral,null_test
1990,rug,neutral,neutral,null_test
1990,sophomore,neutral,neutral,null_test
1990,technical,neutral,neutral,null_test
1990,reduction,neutral,neutral,null_test
1990,project,neutral,neutral,null_test
1990,interstate,neutral,neutral,null_test
1990,episode,neutral,neutral,null_test
1990,widen,neutral,neutral,null_test
1990,insistence,neutral,neutral,null_test
1990,financial,neutral,neutral,null_test
1990,outskirts,neutral,neutral,null_test
1990,convention,moral,neutral,null_test
1990,principle,moral,neutral,null_test
1990,interviewer,neutral,neutral,null_test
1990,pagan,neutral,neutral,null_test
1990,teeth,neutral,neutral,null_test
1990,chalk,neutral,neutral,null_test
1990,probability,neutral,neutral,null_test
1990,pact,neutral,neutral,null_test
1990,semester,neutral,neutral,null_test
1990,multiple,neutral,neutral,null_test
1990,fir,neutral,neutral,null_test
1990,toss,neutral,neutral,null_test
1990,tile,neutral,neutral,null_test
1990,observer,moral,neutral,null_test
1990,trademark,neutral,neutral,null_test
1990,apartments,neutral,neutral,null_test
1990,council,moral,neutral,null_test
1990,undergraduate,neutral,neutral,null_test
1990,stretch,neutral,neutral,null_test
1990,latch,neutral,neutral,null_test
1990,trunk,neutral,neutral,null_test
1990,scissors,neutral,neutral,null_test
1990,iron,neutral,neutral,null_test
1990,hydrogen,neutral,neutral,null_test
1990,news,moral,neutral,null_test
1990,sovereign,moral,neutral,null_test
1990,apparent,neutral,neutral,null_test
1990,placement,neutral,neutral,null_test
1990,forehead,neutral,neutral,null_test
1990,fence,neutral,neutral,null_test
1990,pharmacy,neutral,neutral,null_test
1990,limestone,neutral,neutral,null_test
1990,application,neutral,neutral,null_test
1990,bag,neutral,neutral,null_test
1990,cluster,neutral,neutral,null_test
1990,fiddle,neutral,neutral,null_test
1990,brass,neutral,neutral,null_test
1990,publisher,neutral,neutral,null_test
1990,bit,neutral,neutral,null_test
1990,granite,neutral,neutral,null_test
1990,examination,neutral,neutral,null_test
1990,eventual,neutral,neutral,null_test
1990,comparative,neutral,neutral,null_test
1990,implement,neutral,neutral,null_test
1990,ozone,neutral,neutral,null_test
1990,translator,neutral,neutral,null_test
1990,concern,moral,neutral,null_test
1990,reform,moral,neutral,null_test
1990,rope,neutral,neutral,null_test
1990,background,neutral,neutral,null_test
1990,clinic,neutral,neutral,null_test
1990,manual,neutral,neutral,null_test
1990,director,neutral,neutral,null_test
1990,flank,moral,neutral,null_test
1990,merge,neutral,neutral,null_test
1990,steel,neutral,neutral,null_test
1990,advisory,neutral,neutral,null_test
1990,regional,neutral,neutral,null_test
1990,attic,neutral,neutral,null_test
1990,interval,neutral,neutral,null_test
1990,sewing,neutral,neutral,null_test
1990,tactical,neutral,neutral,null_test
1990,liaison,neutral,neutral,null_test
1990,testimony,moral,neutral,null_test
1990,intermediate,neutral,neutral,null_test
1990,cock,neutral,neutral,null_test
1990,brand,neutral,neutral,null_test
1990,stately,neutral,neutral,null_test
1990,fluid,neutral,neutral,null_test
1990,waiter,neutral,neutral,null_test
1990,agenda,neutral,neutral,null_test
1990,dock,neutral,neutral,null_test
1990,hour,neutral,neutral,null_test
1990,distribute,neutral,neutral,null_test
1990,distinction,neutral,neutral,null_test
1990,nod,neutral,neutral,null_test
1990,capture,neutral,neutral,null_test
1990,linear,neutral,neutral,null_test
1990,input,neutral,neutral,null_test
1990,section,moral,neutral,null_test
1990,informal,neutral,neutral,null_test
1990,antibiotics,neutral,neutral,null_test
1990,work,moral,neutral,null_test
1990,slice,neutral,neutral,null_test
1990,adulthood,neutral,neutral,null_test
1990,modification,neutral,neutral,null_test
1990,autonomy,neutral,neutral,null_test
1990,gender,moral,neutral,null_test
1990,pipeline,neutral,neutral,null_test
1990,rhetorical,neutral,neutral,null_test
1990,swell,neutral,neutral,null_test
1990,forum,neutral,neutral,null_test
1990,domestic,neutral,neutral,null_test
1990,summary,neutral,neutral,null_test
1990,monitor,neutral,neutral,null_test
1990,embargo,neutral,neutral,null_test
1990,ordinary,moral,neutral,null_test
1990,psychologist,neutral,neutral,null_test
1990,surgeon,moral,neutral,null_test
1990,hull,neutral,neutral,null_test
1990,domain,neutral,neutral,null_test
1990,category,neutral,neutral,null_test
1990,dash,neutral,neutral,null_test
1990,urgency,moral,neutral,null_test
1990,remark,neutral,neutral,null_test
1990,freshman,neutral,neutral,null_test
1990,metal,neutral,neutral,null_test
1990,post,moral,neutral,null_test
1990,chess,neutral,neutral,null_test
1990,cunning,moral,neutral,null_test
1990,practitioner,neutral,neutral,null_test
1990,safe,moral,moral,null_test
1990,peace,moral,moral,null_test
1990,compassion,moral,moral,null_test
1990,sympathy,moral,moral,null_test
1990,care,neutral,moral,null_test
1990,caring,neutral,moral,null_test
1990,protect,moral,moral,null_test
1990,protection,moral,moral,null_test
1990,shield,neutral,moral,null_test
1990,shelter,neutral,moral,null_test
1990,secure,moral,moral,null_test
1990,benefit,moral,moral,null_test
1990,defend,moral,moral,null_test
1990,defender,moral,moral,null_test
1990,guard,moral,moral,null_test
1990,preserve,moral,moral,null_test
1990,fair,moral,moral,null_test
1990,fairly,moral,moral,null_test
1990,fairness,neutral,moral,null_test
1990,equal,neutral,moral,null_test
1990,justice,moral,moral,null_test
1990,justification,moral,moral,null_test
1990,rights,moral,moral,null_test
1990,equity,moral,moral,null_test
1990,equivalent,neutral,moral,null_test
1990,tolerant,neutral,moral,null_test
1990,balance,moral,moral,null_test
1990,reasonable,moral,moral,null_test
1990,constant,neutral,moral,null_test
1990,honest,moral,moral,null_test
1990,nation,moral,moral,null_test
1990,family,moral,moral,null_test
1990,families,neutral,moral,null_test
1990,group,neutral,moral,null_test
1990,loyal,moral,moral,null_test
1990,patriot,moral,moral,null_test
1990,communal,neutral,moral,null_test
1990,community,neutral,moral,null_test
1990,companion,moral,moral,null_test
1990,comrades,neutral,moral,null_test
1990,collective,neutral,moral,null_test
1990,joint,moral,moral,null_test
1990,unison,neutral,moral,null_test
1990,fellow,moral,moral,null_test
1990,guild,neutral,moral,null_test
1990,solidarity,neutral,moral,null_test
1990,devote,neutral,moral,null_test
1990,member,neutral,moral,null_test
1990,ally,moral,moral,null_test
1990,preserve,moral,moral,null_test
1990,loyal,moral,moral,null_test
1990,obedience,moral,moral,null_test
1990,obey,moral,moral,null_test
1990,duty,moral,moral,null_test
1990,law,moral,moral,null_test
1990,legal,moral,moral,null_test
1990,duties,neutral,moral,null_test
1990,award,neutral,moral,null_test
1990,honor,moral,moral,null_test
1990,respect,moral,moral,null_test
1990,respectful,neutral,moral,null_test
1990,respected,moral,moral,null_test
1990,respects,moral,moral,null_test
1990,order,moral,moral,null_test
1990,father,moral,moral,null_test
1990,mother,moral,moral,null_test
1990,mothers,moral,moral,null_test
1990,tradition,moral,moral,null_test
1990,hierarchy,neutral,moral,null_test
1990,authority,moral,moral,null_test
1990,permit,neutral,moral,null_test
1990,permission,moral,moral,null_test
1990,rank,moral,moral,null_test
1990,leader,moral,moral,null_test
1990,lead,neutral,moral,null_test
1990,class,moral,moral,null_test
1990,position,moral,moral,null_test
1990,compliance,moral,moral,null_test
1990,command,moral,moral,null_test
1990,control,moral,moral,null_test
1990,submission,moral,moral,null_test
1990,submit,moral,moral,null_test
1990,commit,moral,moral,null_test
1990,allegiance,moral,moral,null_test
1990,serve,moral,moral,null_test
1990,fear,moral,moral,null_test
1990,comply,moral,moral,null_test
1990,preserve,moral,moral,null_test
1990,purity,moral,moral,null_test
1990,pure,neutral,moral,null_test
1990,clean,neutral,moral,null_test
1990,sacred,moral,moral,null_test
1990,holy,moral,moral,null_test
1990,saint,moral,moral,null_test
1990,virgin,moral,moral,null_test
1990,integrity,moral,moral,null_test
1990,modesty,moral,moral,null_test
1990,upright,moral,moral,null_test
1990,maiden,neutral,moral,null_test
1990,refined,neutral,moral,null_test
1990,decent,moral,moral,null_test
1990,decency,moral,moral,null_test
1990,innocent,moral,moral,null_test
1990,church,moral,moral,null_test
1990,harm,moral,moral,null_test
1990,suffer,moral,moral,null_test
1990,war,moral,moral,null_test
1990,wars,moral,moral,null_test
1990,fight,moral,moral,null_test
1990,battle,moral,moral,null_test
1990,violence,moral,moral,null_test
1990,violent,moral,moral,null_test
1990,hurt,moral,moral,null_test
1990,kill,moral,moral,null_test
1990,kills,neutral,moral,null_test
1990,killed,moral,moral,null_test
1990,killing,moral,moral,null_test
1990,cruel,neutral,moral,null_test
1990,brutal,neutral,moral,null_test
1990,abuse,moral,moral,null_test
1990,damage,neutral,moral,null_test
1990,ruin,moral,moral,null_test
1990,crush,neutral,moral,null_test
1990,attack,neutral,moral,null_test
1990,destroy,moral,moral,null_test
1990,abandon,moral,moral,null_test
1990,exploit,neutral,moral,null_test
1990,exploited,neutral,moral,null_test
1990,wound,neutral,moral,null_test
1990,unfair,neutral,moral,null_test
1990,bias,moral,moral,null_test
1990,injustice,moral,moral,null_test
1990,discrimination,neutral,moral,null_test
1990,prejudice,moral,moral,null_test
1990,preference,neutral,moral,null_test
1990,exclusion,neutral,moral,null_test
1990,exclusive,moral,moral,null_test
1990,exclude,moral,moral,null_test
1990,abandon,moral,moral,null_test
1990,foreign,moral,moral,null_test
1990,enemy,moral,moral,null_test
1990,betray,moral,moral,null_test
1990,individual,moral,moral,null_test
1990,deserted,moral,moral,null_test
1990,desert,neutral,moral,null_test
1990,deception,neutral,moral,null_test
1990,spy,neutral,moral,null_test
1990,betray,moral,moral,null_test
1990,deserted,moral,moral,null_test
1990,desert,neutral,moral,null_test
1990,defiance,moral,moral,null_test
1990,rebel,neutral,moral,null_test
1990,dissent,neutral,moral,null_test
1990,agitated,neutral,moral,null_test
1990,illegal,moral,moral,null_test
1990,oppose,moral,moral,null_test
1990,protest,neutral,moral,null_test
1990,refuse,moral,moral,null_test
1990,riot,moral,moral,null_test
1990,ruin,moral,moral,null_test
1990,exploit,neutral,moral,null_test
1990,exploited,neutral,moral,null_test
1990,disgust,neutral,moral,null_test
1990,corruption,moral,moral,null_test
1990,disease,neutral,moral,null_test
1990,dirt,neutral,moral,null_test
1990,sin,moral,moral,null_test
1990,sins,moral,moral,null_test
1990,whore,moral,moral,null_test
1990,gross,moral,moral,null_test
1990,sick,moral,moral,null_test
1990,stain,neutral,moral,null_test
1990,wicked,moral,moral,null_test
1990,wretched,moral,moral,null_test
1990,safe,pos,pos,polarity
1990,peace,pos,pos,polarity
1990,compassion,neg,pos,polarity
1990,sympathy,neg,pos,polarity
1990,care,pos,pos,polarity
1990,caring,pos,pos,polarity
1990,protect,neg,pos,polarity
1990,protection,pos,pos,polarity
1990,shield,neg,pos,polarity
1990,shelter,neg,pos,polarity
1990,secure,pos,pos,polarity
1990,benefit,neg,pos,polarity
1990,defend,neg,pos,polarity
1990,defender,pos,pos,polarity
1990,guard,pos,pos,polarity
1990,preserve,pos,pos,polarity
1990,fair,pos,pos,polarity
1990,fairly,neg,pos,polarity
1990,fairness,pos,pos,polarity
1990,equal,pos,pos,polarity
1990,justice,pos,pos,polarity
1990,justification,neg,pos,polarity
1990,rights,pos,pos,polarity
1990,equity,pos,pos,polarity
1990,equivalent,neg,pos,polarity
1990,tolerant,pos,pos,polarity
1990,balance,pos,pos,polarity
1990,reasonable,neg,pos,polarity
1990,constant,neg,pos,polarity
1990,honest,pos,pos,polarity
1990,nation,pos,pos,polarity
1990,family,pos,pos,polarity
1990,families,neg,pos,polarity
1990,group,neg,pos,polarity
1990,loyal,pos,pos,polarity
1990,patriot,pos,pos,polarity
1990,communal,pos,pos,polarity
1990,community,neg,pos,polarity
1990,companion,pos,pos,polarity
1990,comrades,pos,pos,polarity
1990,collective,pos,pos,polarity
1990,joint,neg,pos,polarity
1990,unison,neg,pos,polarity
1990,fellow,neg,pos,polarity
1990,guild,pos,pos,polarity
1990,solidarity,pos,pos,polarity
1990,devote,neg,pos,polarity
1990,member,neg,pos,polarity
1990,ally,pos,pos,polarity
1990,preserve,pos,pos,polarity
1990,loyal,pos,pos,polarity
1990,obedience,pos,pos,polarity
1990,obey,pos,pos,polarity
1990,duty,pos,pos,polarity
1990,law,pos,pos,polarity
1990,legal,neg,pos,polarity
1990,duties,pos,pos,polarity
1990,award,neg,pos,polarity
1990,honor,pos,pos,polarity
1990,respect,pos,pos,polarity
1990,respectful,neg,pos,polarity
1990,respected,neg,pos,polarity
1990,respects,pos,pos,polarity
1990,order,pos,pos,polarity
1990,father,pos,pos,polarity
1990,mother,pos,pos,polarity
1990,mothers,pos,pos,polarity
1990,tradition,pos,pos,polarity
1990,hierarchy,neg,pos,polarity
1990,authority,pos,pos,polarity
1990,permit,neg,pos,polarity
1990,permission,pos,pos,polarity
1990,rank,pos,pos,polarity
1990,leader,neg,pos,polarity
1990,lead,pos,pos,polarity
1990,class,neg,pos,polarity
1990,position,pos,pos,polarity
1990,compliance,neg,pos,polarity
1990,command,pos,pos,polarity
1990,control,neg,pos,polarity
1990,submission,neg,pos,polarity
1990,submit,neg,pos,polarity
1990,commit,neg,pos,polarity
1990,allegiance,pos,pos,polarity
1990,serve,pos,pos,polarity
1990,fear,pos,pos,polarity
1990,comply,neg,pos,polarity
1990,preserve,pos,pos,polarity
1990,purity,neg,pos,polarity
1990,pure,pos,pos,polarity
1990,clean,pos,pos,polarity
1990,sacred,pos,pos,polarity
1990,holy,pos,pos,polarity
1990,saint,pos,pos,polarity
1990,virgin,pos,pos,polarity
1990,integrity,pos,pos,polarity
1990,modesty,pos,pos,polarity
1990,upright,pos,pos,polarity
1990,maiden,pos,pos,polarity
1990,refined,pos,pos,polarity
1990,decent,neg,pos,polarity
1990,decency,neg,pos,polarity
1990,innocent,neg,pos,polarity
1990,church,pos,pos,polarity
1990,harm,pos,neg,polarity
1990,suffer,neg,neg,polarity
1990,war,neg,neg,polarity
1990,wars,pos,neg,polarity
1990,fight,pos,neg,polarity
1990,battle,pos,neg,polarity
1990,violence,neg,neg,polarity
1990,violent,neg,neg,polarity
1990,hurt,neg,neg,polarity
1990,kill,pos,neg,polarity
1990,kills,neg,neg,polarity
1990,killed,pos,neg,polarity
1990,killing,pos,neg,polarity
1990,cruel,pos,neg,polarity
1990,brutal,pos,neg,polarity
1990,abuse,pos,neg,polarity
1990,damage,neg,neg,polarity
1990,ruin,pos,neg,polarity
1990,crush,pos,neg,polarity
1990,attack,pos,neg,polarity
1990,destroy,pos,neg,polarity
1990,abandon,pos,neg,polarity
1990,exploit,neg,neg,polarity
1990,exploited,pos,neg,polarity
1990,wound,pos,neg,polarity
1990,unfair,neg,neg,polarity
1990,bias,neg,neg,polarity
1990,injustice,pos,neg,polarity
1990,discrimination,pos,neg,polarity
1990,prejudice,pos,neg,polarity
1990,preference,pos,neg,polarity
1990,exclusion,pos,neg,polarity
1990,exclusive,neg,neg,polarity
1990,exclude,neg,neg,polarity
1990,abandon,pos,neg,polarity
1990,foreign,pos,neg,polarity
1990,enemy,pos,neg,polarity
1990,betray,neg,neg,polarity
1990,individual,pos,neg,polarity
1990,deserted,neg,neg,polarity
1990,desert,neg,neg,polarity
1990,deception,neg,neg,polarity
1990,spy,pos,neg,polarity
1990,betray,neg,neg,polarity
1990,deserted,neg,neg,polarity
1990,desert,neg,neg,polarity
1990,defiance,neg,neg,polarity
1990,rebel,neg,neg,polarity
1990,dissent,pos,neg,polarity
1990,agitated,neg,neg,polarity
1990,illegal,neg,neg,polarity
1990,oppose,pos,neg,polarity
1990,protest,pos,neg,polarity
1990,refuse,pos,neg,polarity
1990,riot,pos,neg,polarity
1990,ruin,pos,neg,polarity
1990,exploit,neg,neg,polarity
1990,exploited,pos,neg,polarity
1990,disgust,neg,neg,polarity
1990,corruption,pos,neg,polarity
1990,disease,pos,neg,polarity
1990,dirt,pos,neg,polarity
1990,sin,neg,neg,polarity
1990,sins,pos,neg,polarity
1990,whore,pos,neg,polarity
1990,gross,pos,neg,polarity
1990,sick,pos,neg,polarity
1990,stain,pos,neg,polarity
1990,wicked,neg,neg,polarity
1990,wretched,pos,neg,polarity
